Topic 0
Topic coherence: -16663.8385267
AVG: -2.77962277343
SD:  1.14641111975
make service  0.000136238100766     -2.27024971235/-16663.8385267
gain lt  0.00013622327062     -2.2700025852/-16663.8385267
pct unit  0.000136193956903     -2.26951410615/-16663.8385267
reduce sell  0.000136182780912     -2.26932787124/-16663.8385267
current operating  0.000136144114555     -2.26868354132/-16663.8385267
january operating  0.000136144114555     -2.26868354132/-16663.8385267
estimate operating  0.000136144114555     -2.26868354132/-16663.8385267
billion reduce  0.000136120460561     -2.26828937498/-16663.8385267
earnings operating  0.000136110729195     -2.26812721307/-16663.8385267
earnings full  0.000136110729195     -2.26812721307/-16663.8385267
gain week  0.000136093622181     -2.26784214455/-16663.8385267
income operation  0.000136091703912     -2.26781017882/-16663.8385267
operation service  0.000136091703912     -2.26781017882/-16663.8385267
asset company  0.00013608008092     -2.26761649516/-16663.8385267
analyst u.s.  0.000136000239677     -2.26628603358/-16663.8385267
full operate  0.000135955699383     -2.26554382131/-16663.8385267
mln plan  0.000135929806964     -2.26511235423/-16663.8385267
early natural  0.000135925895468     -2.26504717367/-16663.8385267
revenue subsidiary  0.0001358848909     -2.26436388017/-16663.8385267
asset result  0.000135853708679     -2.26384426468/-16663.8385267
reserve result  0.000135853708679     -2.26384426468/-16663.8385267
period qtr  0.000135851951451     -2.26381498253/-16663.8385267
tax total  0.000135744843734     -2.26203015683/-16663.8385267
early u.s.  0.000135723055891     -2.26166708772/-16663.8385267
investment period  0.000135697158224     -2.26123553318/-16663.8385267
cash estimate  0.00013569501848     -2.26119987683/-16663.8385267
february oil  0.00013569501848     -2.26119987683/-16663.8385267
capital current  0.000135689735661     -2.26111184479/-16663.8385267
expense subsidiary  0.000135655230523     -2.26053685675/-16663.8385267
lt quarter  0.000135651740748     -2.26047870369/-16663.8385267
due profit  0.000135649386419     -2.26043947154/-16663.8385267
discontinue operate  0.000135624542626     -2.26002547858/-16663.8385267
estimate sell  0.000135624542626     -2.26002547858/-16663.8385267
mths sale  0.000135621752038     -2.25997897668/-16663.8385267
current loss  0.000135611495515     -2.25980806364/-16663.8385267
fiscal group  0.000135549949474     -2.25878247034/-16663.8385267
industry service  0.000135533512831     -2.25850857277/-16663.8385267
include interest  0.000135512618099     -2.25816038633/-16663.8385267
pct reserve  0.000135475263486     -2.2575379151/-16663.8385267
investment oper  0.000135470867297     -2.25746465771/-16663.8385267
cost end  0.000135454708534     -2.2571953907/-16663.8385267
december end  0.000135454708534     -2.2571953907/-16663.8385267
current dlrs  0.000135423319812     -2.2566723341/-16663.8385267
corp interest  0.000135365060306     -2.2557015071/-16663.8385267
note rise  0.000135338034561     -2.25525115445/-16663.8385267
report unit  0.000135323842311     -2.25501465709/-16663.8385267
december increase  0.000135304587936     -2.25469380529/-16663.8385267
january plan  0.000135262185505     -2.25398721803/-16663.8385267
income operating  0.000135243826468     -2.253681286/-16663.8385267
cost loan  0.000135213128105     -2.25316973343/-16663.8385267
estimate u.s.  0.000135172499891     -2.25249271144/-16663.8385267
high include  0.000135156473534     -2.25222565081/-16663.8385267
early earnings  0.000135150545783     -2.25212687172/-16663.8385267
quarter sell  0.000135135910388     -2.25188298987/-16663.8385267
charge reduce  0.000135100432892     -2.25129179861/-16663.8385267
fourth service  0.000135100432892     -2.25129179861/-16663.8385267
charge high  0.000135100432892     -2.25129179861/-16663.8385267
current december  0.000135067862914     -2.25074905775/-16663.8385267
prior qtr  0.000135012634511     -2.24982874055/-16663.8385267
energy february  0.000135004646466     -2.24969562907/-16663.8385267
compare dlr  0.000135000609997     -2.24962836601/-16663.8385267
exclude reserve  0.000134998461444     -2.24959256285/-16663.8385267
exclude week  0.000134998461444     -2.24959256285/-16663.8385267
charge tax  0.000134980372466     -2.24929113105/-16663.8385267
fell period  0.000134942303201     -2.24865675097/-16663.8385267
share unit  0.000134880875322     -2.24763312671/-16663.8385267
charge loss  0.000134866017817     -2.24738554364/-16663.8385267
earlier pct  0.000134765075517     -2.24570345746/-16663.8385267
cost fiscal  0.000134704324635     -2.24469111458/-16663.8385267
net oper  0.000134686139338     -2.24438807771/-16663.8385267
dlr net  0.000134686139338     -2.24438807771/-16663.8385267
december total  0.000134602420216     -2.24299299579/-16663.8385267
capital payment  0.000134599649599     -2.24294682667/-16663.8385267
operation subsidiary  0.000134591371191     -2.24280887661/-16663.8385267
mths operation  0.000134591371191     -2.24280887661/-16663.8385267
cash pct  0.00013458883403     -2.24276659778/-16663.8385267
business pct  0.00013458883403     -2.24276659778/-16663.8385267
reduce reserve  0.000134579631191     -2.24261324315/-16663.8385267
extraordinary operating  0.000134553390061     -2.2421759652/-16663.8385267
group january  0.000134497714236     -2.24124819225/-16663.8385267
due investment  0.000134480967438     -2.2409691263/-16663.8385267
analyst investment  0.000134480967438     -2.2409691263/-16663.8385267
fell pct  0.000134413108625     -2.239838338/-16663.8385267
asset revenue  0.000134403082698     -2.23967126758/-16663.8385267
reduce report  0.000134386164124     -2.23938933919/-16663.8385267
sell year  0.000134356984999     -2.23890310296/-16663.8385267
end reserve  0.000134339936236     -2.23861900512/-16663.8385267
march oil  0.000134310954209     -2.23813605331/-16663.8385267
debt earlier  0.000134305584411     -2.23804657186/-16663.8385267
company cost  0.000134252218304     -2.23715728767/-16663.8385267
exclude tax  0.000134225517443     -2.23671234884/-16663.8385267
earnings fell  0.000134205483999     -2.23637851476/-16663.8385267
current loan  0.000134150973243     -2.23547015633/-16663.8385267
fell loan  0.000134150973243     -2.23547015633/-16663.8385267
capital expect  0.00013413315581     -2.2351732495/-16663.8385267
capital total  0.000134108506457     -2.23476249666/-16663.8385267
bank investment  0.000134092512271     -2.23449597213/-16663.8385267
end fell  0.000133972900333     -2.2325027781/-16663.8385267
estimate make  0.000133944438789     -2.23202849953/-16663.8385267
gain plan  0.000133937335731     -2.23191013532/-16663.8385267
charge credit  0.000133904177007     -2.23135758371/-16663.8385267
credit reduce  0.000133904177007     -2.23135758371/-16663.8385267
asset income  0.000133895226275     -2.23120843015/-16663.8385267
cash fiscal  0.000133859409991     -2.23061159337/-16663.8385267
debt fiscal  0.000133859409991     -2.23061159337/-16663.8385267
fiscal service  0.000133859409991     -2.23061159337/-16663.8385267
make note  0.00013384887172     -2.23043598533/-16663.8385267
analyst current  0.000133843122792     -2.23034018612/-16663.8385267
industry mln  0.000133819856631     -2.22995248257/-16663.8385267
dlrs tax  0.000133804969611     -2.22970440767/-16663.8385267
plan quarter  0.000133802295882     -2.22965985309/-16663.8385267
asset dlr  0.000133750352629     -2.2287942791/-16663.8385267
march sale  0.000133726536119     -2.22839740463/-16663.8385267
gas rev  0.000133707642577     -2.2280825657/-16663.8385267
gas subsidiary  0.000133707642577     -2.2280825657/-16663.8385267
lt prior  0.000133693192646     -2.22784177438/-16663.8385267
dlrs industry  0.000133672056637     -2.22748956734/-16663.8385267
acquisition canadian  0.000133608095665     -2.22642373203/-16663.8385267
corp increase  0.000133560106712     -2.22562405186/-16663.8385267
capital rise  0.000133543885551     -2.22535374506/-16663.8385267
charge industry  0.000133541639199     -2.2253163122/-16663.8385267
net period  0.000133520856451     -2.22496999185/-16663.8385267
mths tax  0.000133480039744     -2.22428982884/-16663.8385267
high share  0.000133428945231     -2.22343839812/-16663.8385267
expect investment  0.000133378300788     -2.2225944673/-16663.8385267
early industry  0.000133370749646     -2.22246863629/-16663.8385267
avg lt  0.000133327275762     -2.22174419451/-16663.8385267
early service  0.000133283423008     -2.2210134393/-16663.8385267
acquisition dlrs  0.000133275074927     -2.22087432822/-16663.8385267
current earlier  0.000133240000298     -2.22028985027/-16663.8385267
lt result  0.000133236144108     -2.22022559133/-16663.8385267
provision usair  0.000133174807263     -2.21920348405/-16663.8385267
debt usair  0.000133174807263     -2.21920348405/-16663.8385267
march usair  0.000133174807263     -2.21920348405/-16663.8385267
discontinue industry  0.000133174807263     -2.21920348405/-16663.8385267
analyst usair  0.000133174807263     -2.21920348405/-16663.8385267
analyst quarter  0.000133146440359     -2.21873078256/-16663.8385267
interest operation  0.000133127635624     -2.21841742349/-16663.8385267
canada march  0.000133112652743     -2.21816775118/-16663.8385267
canada fell  0.000133112652743     -2.21816775118/-16663.8385267
billion cost  0.000133110962863     -2.21813959129/-16663.8385267
income loan  0.00013310729158     -2.21807841362/-16663.8385267
debt exclude  0.000133093216247     -2.21784386454/-16663.8385267
exclude investment  0.000133093216247     -2.21784386454/-16663.8385267
exclude industry  0.000133093216247     -2.21784386454/-16663.8385267
estimate settlement  0.000133056092717     -2.21722524404/-16663.8385267
investment service  0.000133034868957     -2.21687157472/-16663.8385267
income report  0.000133006558928     -2.21639982097/-16663.8385267
february year  0.000132984392386     -2.21603044129/-16663.8385267
bank plan  0.000132963760818     -2.21568664018/-16663.8385267
plan shell  0.000132956984218     -2.215573716/-16663.8385267
business fell  0.000132943171309     -2.21534353992/-16663.8385267
december result  0.000132925801997     -2.21505410051/-16663.8385267
february result  0.000132925801997     -2.21505410051/-16663.8385267
oil sell  0.000132908686281     -2.21476888699/-16663.8385267
dlrs interest  0.000132880702097     -2.21430256306/-16663.8385267
lt sell  0.000132872995144     -2.21417413565/-16663.8385267
asset debt  0.000132857711766     -2.21391945591/-16663.8385267
asset service  0.000132857711766     -2.21391945591/-16663.8385267
pretax total  0.000132847775483     -2.21375387929/-16663.8385267
full pretax  0.000132847775483     -2.21375387929/-16663.8385267
interest sale  0.000132800910832     -2.2129729343/-16663.8385267
lt shrs  0.000132782550239     -2.21266697636/-16663.8385267
due u.s.  0.000132755655833     -2.21221881231/-16663.8385267
december restructuring  0.00013259217955     -2.20949466993/-16663.8385267
earlier restructuring  0.00013259217955     -2.20949466993/-16663.8385267
payment restructuring  0.00013259217955     -2.20949466993/-16663.8385267
service subsidiary  0.000132569657432     -2.20911936499/-16663.8385267
fell report  0.000132553649736     -2.20885261533/-16663.8385267
estimate interest  0.000132543831584     -2.20868900723/-16663.8385267
gain income  0.000132541687176     -2.20865327316/-16663.8385267
gain make  0.000132541687176     -2.20865327316/-16663.8385267
early oil  0.000132535858398     -2.20855614335/-16663.8385267
dlr earlier  0.000132525612507     -2.20838540747/-16663.8385267
extraordinary increase  0.00013251895174     -2.20827441352/-16663.8385267
charge operation  0.000132408942207     -2.20644123244/-16663.8385267
current profit  0.000132404802575     -2.20637225027/-16663.8385267
analyst compare  0.000132360139268     -2.20562798813/-16663.8385267
dlrs earnings  0.00013235887113     -2.20560685609/-16663.8385267
reduce rise  0.000132339627419     -2.20528618201/-16663.8385267
industry march  0.000132330240317     -2.20512975684/-16663.8385267
acquisition investment  0.000132324680987     -2.20503711707/-16663.8385267
resource service  0.000132298730637     -2.20460468463/-16663.8385267
energy resource  0.000132298730637     -2.20460468463/-16663.8385267
expect revenue  0.000132263528489     -2.20401808172/-16663.8385267
cash expect  0.000132263528489     -2.20401808172/-16663.8385267
mln operation  0.000132228584302     -2.20343577743/-16663.8385267
expense restructuring  0.000132225143647     -2.20337844291/-16663.8385267
expense payment  0.000132225143647     -2.20337844291/-16663.8385267
fiscal unit  0.000132215192535     -2.20321261918/-16663.8385267
fiscal fourth  0.000132215192535     -2.20321261918/-16663.8385267
acquisition previously  0.000132180229205     -2.2026299959/-16663.8385267
business report  0.000132104133155     -2.2013619436/-16663.8385267
december plan  0.000132085333775     -2.20104867377/-16663.8385267
due loan  0.000132081451505     -2.20098398026/-16663.8385267
credit group  0.000132057564139     -2.20058592504/-16663.8385267
include week  0.000132042855067     -2.20034081545/-16663.8385267
oper result  0.000132040780421     -2.20030624387/-16663.8385267
corp total  0.00013202411324     -2.20002850467/-16663.8385267
corp investment  0.00013202411324     -2.20002850467/-16663.8385267
reduce tax  0.000132016304178     -2.19989837572/-16663.8385267
mths period  0.000132014396519     -2.1998665868/-16663.8385267
estimate plan  0.000131975869454     -2.199224578/-16663.8385267
loss make  0.000131973400864     -2.19918344182/-16663.8385267
investment profit  0.000131955285993     -2.19888157854/-16663.8385267
cost full  0.000131955285993     -2.19888157854/-16663.8385267
oil quarter  0.000131855849048     -2.19722457734/-16663.8385267
bank fell  0.000131855849048     -2.19722457734/-16663.8385267
group quarter  0.000131855849048     -2.19722457734/-16663.8385267
estimate quarter  0.000131855849048     -2.19722457734/-16663.8385267
business end  0.000131816613882     -2.19657076888/-16663.8385267
end estimate  0.000131816613882     -2.19657076888/-16663.8385267
cash due  0.000131771387129     -2.19581711757/-16663.8385267
compare provision  0.000131617239656     -2.19324842896/-16663.8385267
avg provision  0.000131617239656     -2.19324842896/-16663.8385267
revenue week  0.000131544914761     -2.19204321859/-16663.8385267
estimate year  0.000131495229545     -2.19121527217/-16663.8385267
earnings january  0.000131456445357     -2.19056897872/-16663.8385267
earnings service  0.000131456445357     -2.19056897872/-16663.8385267
cash corp  0.000131377677729     -2.18925640769/-16663.8385267
capital dlr  0.000131325368837     -2.18838474077/-16663.8385267
due tax  0.000131297610761     -2.18792218467/-16663.8385267
extraordinary income  0.000131285676749     -2.18772331821/-16663.8385267
income sell  0.000131285676749     -2.18772331821/-16663.8385267
expense income  0.000131285676749     -2.18772331821/-16663.8385267
income service  0.000131285676749     -2.18772331821/-16663.8385267
debt result  0.000131235262514     -2.18688322354/-16663.8385267
analyst result  0.000131235262514     -2.18688322354/-16663.8385267
dlrs investment  0.00013120108249     -2.18631365315/-16663.8385267
business gain  0.000131177760669     -2.18592502208/-16663.8385267
gain sell  0.000131177760669     -2.18592502208/-16663.8385267
bank sell  0.000131128443984     -2.1851032168/-16663.8385267
acquisition lt  0.000131089500343     -2.18445426627/-16663.8385267
bank share  0.000131084499314     -2.18437092993/-16663.8385267
business share  0.000131084499314     -2.18437092993/-16663.8385267
cost reserve  0.000131066229984     -2.18406649276/-16663.8385267
cash current  0.000131016532107     -2.18323833536/-16663.8385267
avg sale  0.000130991421492     -2.18281989613/-16663.8385267
dlrs oil  0.000130946801673     -2.18207635868/-16663.8385267
december earn  0.000130939645251     -2.18195710521/-16663.8385267
investment week  0.000130929032432     -2.18178025491/-16663.8385267
earlier interest  0.000130869020101     -2.18078021911/-16663.8385267
capital compare  0.000130859806546     -2.18062668593/-16663.8385267
early fell  0.000130847250801     -2.18041745902/-16663.8385267
compare march  0.000130791433362     -2.17948732623/-16663.8385267
plan property  0.000130779404346     -2.17928687665/-16663.8385267
interest report  0.000130775440138     -2.17922081772/-16663.8385267
estimate industry  0.000130772500408     -2.17917183054/-16663.8385267
january year  0.000130764280398     -2.17903485362/-16663.8385267
investment operate  0.000130734130724     -2.17853244432/-16663.8385267
compare operate  0.000130734130724     -2.17853244432/-16663.8385267
capital operate  0.000130734130724     -2.17853244432/-16663.8385267
operate week  0.000130734130724     -2.17853244432/-16663.8385267
analyst increase  0.000130734130724     -2.17853244432/-16663.8385267
business gas  0.000130706508085     -2.17807214512/-16663.8385267
business compare  0.000130706508085     -2.17807214512/-16663.8385267
credit sale  0.000130695074307     -2.17788161449/-16663.8385267
acquisition operating  0.000130684881495     -2.17771176311/-16663.8385267
january result  0.000130682169354     -2.17766656844/-16663.8385267
mln sell  0.00013067841958     -2.17760408282/-16663.8385267
fiscal payment  0.000130614826146     -2.1765443721/-16663.8385267
oil period  0.000130602327063     -2.17633608939/-16663.8385267
december period  0.000130602327063     -2.17633608939/-16663.8385267
march tax  0.000130587422792     -2.17608772703/-16663.8385267
earnings loss  0.000130577752309     -2.17592657966/-16663.8385267
charge rise  0.000130540504707     -2.17530589163/-16663.8385267
charge pretax  0.000130540504707     -2.17530589163/-16663.8385267
march mln  0.000130460200492     -2.17396771517/-16663.8385267
expect fiscal  0.000130450394106     -2.17380430313/-16663.8385267
business include  0.000130380416818     -2.1726382129/-16663.8385267
estimate service  0.000130355516326     -2.17222327513/-16663.8385267
capital resource  0.000130331007368     -2.17181486181/-16663.8385267
cash credit  0.000130266082356     -2.17073296189/-16663.8385267
billion sell  0.0001302452107     -2.17038515999/-16663.8385267
earlier investment  0.000130243194304     -2.17035155909/-16663.8385267
analyst month  0.000130219889089     -2.16996320475/-16663.8385267
dlrs plan  0.000130190360779     -2.16947114976/-16663.8385267
earlier year  0.000130185864517     -2.16939622478/-16663.8385267
early revenue  0.000130165309565     -2.16905370037/-16663.8385267
business dlr  0.00013014866088     -2.16877626938/-16663.8385267
corp result  0.000130105329367     -2.16805420004/-16663.8385267
end sell  0.000130077066489     -2.16758323201/-16663.8385267
december due  0.000130061932824     -2.16733104706/-16663.8385267
bank early  0.000130053606002     -2.16719229024/-16663.8385267
cost include  0.000130053385038     -2.16718860813/-16663.8385267
include oil  0.000130053385038     -2.16718860813/-16663.8385267
mln quarter  0.00013002612856     -2.16673441058/-16663.8385267
income oil  0.000130022257809     -2.16666990901/-16663.8385267
fourth income  0.000130022257809     -2.16666990901/-16663.8385267
capital income  0.000130022257809     -2.16666990901/-16663.8385267
earlier income  0.000130022257809     -2.16666990901/-16663.8385267
full income  0.000130022257809     -2.16666990901/-16663.8385267
estimate previously  0.000129996977945     -2.16624864944/-16663.8385267
business reduce  0.000129979103021     -2.16595078459/-16663.8385267
pretax prior  0.000129919868801     -2.16496371512/-16663.8385267
pretax shrs  0.000129919868801     -2.16496371512/-16663.8385267
period plan  0.000129908559994     -2.16477526699/-16663.8385267
report revenue  0.000129905712117     -2.16472781042/-16663.8385267
previously report  0.000129905712117     -2.16472781042/-16663.8385267
reserve tax  0.000129885541305     -2.16439168726/-16663.8385267
gain interest  0.000129844146163     -2.1637018853/-16663.8385267
excludes gain  0.000129844146163     -2.1637018853/-16663.8385267
gain industry  0.000129844146163     -2.1637018853/-16663.8385267
expect period  0.000129740206136     -2.16196984548/-16663.8385267
earlier end  0.000129735127199     -2.16188521089/-16663.8385267
canadian high  0.000129735127199     -2.16188521089/-16663.8385267
canadian estimate  0.000129735127199     -2.16188521089/-16663.8385267
current earnings  0.000129691312722     -2.16115509352/-16663.8385267
current operation  0.000129617267555     -2.15992121681/-16663.8385267
investment operation  0.000129617267555     -2.15992121681/-16663.8385267
result rev  0.000129591045058     -2.15948424935/-16663.8385267
cash result  0.000129591045058     -2.15948424935/-16663.8385267
current excludes  0.000129591045058     -2.15948424935/-16663.8385267
dlr due  0.000129568847838     -2.15911435847/-16663.8385267
capital estimate  0.000129553806345     -2.15886370946/-16663.8385267
estimate pct  0.000129528800282     -2.15844701246/-16663.8385267
investment unit  0.00012952312181     -2.15835238732/-16663.8385267
march provision  0.000129511403131     -2.15815710915/-16663.8385267
provision shrs  0.000129511403131     -2.15815710915/-16663.8385267
estimate operate  0.000129496763525     -2.15791315712/-16663.8385267
week year  0.00012947059761     -2.15747713254/-16663.8385267
exclude total  0.000129455121595     -2.15721924272/-16663.8385267
reduce u.s.  0.000129428012898     -2.15676750777/-16663.8385267
february total  0.000129380851557     -2.1559816188/-16663.8385267
quarter reduce  0.000129355062909     -2.15555188094/-16663.8385267
asset month  0.00012932668259     -2.15507895589/-16663.8385267
billion payment  0.000129319585413     -2.15496068967/-16663.8385267
full note  0.000129317649674     -2.15492843282/-16663.8385267
analyst sell  0.000129301838797     -2.15466496292/-16663.8385267
lt mths  0.00012927218217     -2.15417076968/-16663.8385267
extraordinary tax  0.000129191774237     -2.15283086486/-16663.8385267
cost year  0.000129186860992     -2.15274899134/-16663.8385267
interest year  0.000129186860992     -2.15274899134/-16663.8385267
business loan  0.00012910512999     -2.15138703912/-16663.8385267
asset charge  0.000129094406226     -2.15120834005/-16663.8385267
charge investment  0.000129094406226     -2.15120834005/-16663.8385267
result revenue  0.000129052833531     -2.15051557937/-16663.8385267
rev share  0.000129050060993     -2.15046937826/-16663.8385267
due pct  0.000129045494182     -2.15039327765/-16663.8385267
cost dlr  0.000128994583331     -2.14954490745/-16663.8385267
expense industry  0.000128980559803     -2.14931122164/-16663.8385267
acquisition operation  0.000128939179176     -2.14862166155/-16663.8385267
rise unit  0.000128937651966     -2.14859621237/-16663.8385267
analyst petroleum  0.000128854714555     -2.14721415676/-16663.8385267
cash previously  0.000128807318842     -2.14642436224/-16663.8385267
due sell  0.000128803826121     -2.1463661601/-16663.8385267
end oper  0.000128796196576     -2.1462390226/-16663.8385267
income rev  0.00012878489061     -2.14605062181/-16663.8385267
billion earnings  0.000128710339743     -2.1448083182/-16663.8385267
period sale  0.000128660635986     -2.14398006282/-16663.8385267
earlier early  0.000128660635986     -2.14398006282/-16663.8385267
extraordinary investment  0.000128645983274     -2.14373589239/-16663.8385267
february reduce  0.000128639321767     -2.14362488611/-16663.8385267
due march  0.000128554770139     -2.14221593143/-16663.8385267
business debt  0.000128550221635     -2.1421401359/-16663.8385267
business operate  0.000128550221635     -2.1421401359/-16663.8385267
period shrs  0.000128544633487     -2.14204701591/-16663.8385267
net operation  0.000128540196117     -2.14197307228/-16663.8385267
company rise  0.000128532636969     -2.14184710787/-16663.8385267
credit plan  0.000128526534962     -2.14174542502/-16663.8385267
early rise  0.000128491502747     -2.14116165384/-16663.8385267
february u.s.  0.000128440168649     -2.14030623072/-16663.8385267
group resource  0.000128425762171     -2.1400661635/-16663.8385267
cubic early  0.000128425762171     -2.1400661635/-16663.8385267
sale shrs  0.000128375551445     -2.13922946006/-16663.8385267
acquisition debt  0.000128359121206     -2.13895566921/-16663.8385267
earlier plan  0.000128305981327     -2.13807015485/-16663.8385267
earn full  0.000128272086843     -2.13750534263/-16663.8385267
interest payment  0.000128177529416     -2.13592965294/-16663.8385267
lt unit  0.000128174146779     -2.13587328524/-16663.8385267
bank company  0.000128170036573     -2.13580479341/-16663.8385267
loan plan  0.000128144946577     -2.13538669777/-16663.8385267
operating reduce  0.000128130871244     -2.13515214869/-16663.8385267
operating service  0.000128130871244     -2.13515214869/-16663.8385267
include march  0.000128127759409     -2.13510029358/-16663.8385267
dlrs unit  0.000128097485884     -2.13459582045/-16663.8385267
high sale  0.000128091814826     -2.13450131886/-16663.8385267
current early  0.000128068460973     -2.13411215403/-16663.8385267
avg mln  0.000128006108832     -2.13307312801/-16663.8385267
asset earnings  0.000127976619412     -2.13258172107/-16663.8385267
due payment  0.000127931169951     -2.1318243586/-16663.8385267
capital fell  0.000127919344119     -2.13162729485/-16663.8385267
canadian subsidiary  0.00012788851433     -2.13111355222/-16663.8385267
industry period  0.000127874121673     -2.13087371531/-16663.8385267
avg period  0.000127874121673     -2.13087371531/-16663.8385267
corp end  0.000127840525377     -2.13031387205/-16663.8385267
investment rise  0.00012775062688     -2.12881581802/-16663.8385267
plan rise  0.00012775062688     -2.12881581802/-16663.8385267
end oil  0.000127723424314     -2.12836251885/-16663.8385267
exclude january  0.000127715574202     -2.12823170585/-16663.8385267
high previously  0.000127688609392     -2.12778236861/-16663.8385267
february previously  0.000127688609392     -2.12778236861/-16663.8385267
charge restructuring  0.000127682336769     -2.12767784264/-16663.8385267
credit march  0.00012767531242     -2.12756079002/-16663.8385267
expect january  0.000127658719453     -2.12728428749/-16663.8385267
asset march  0.000127636143107     -2.12690807892/-16663.8385267
capital cost  0.000127636143107     -2.12690807892/-16663.8385267
estimate oil  0.000127614234156     -2.12654299168/-16663.8385267
investment subsidiary  0.000127575635896     -2.12589979651/-16663.8385267
quarter shrs  0.00012754557357     -2.12539884276/-16663.8385267
fiscal investment  0.000127536706162     -2.12525107771/-16663.8385267
december fiscal  0.000127536706162     -2.12525107771/-16663.8385267
debt revenue  0.000127497751157     -2.1246019378/-16663.8385267
gain mln  0.000127382080508     -2.12267442078/-16663.8385267
estimate february  0.000127326241068     -2.12174392137/-16663.8385267
analyst plan  0.000127297383081     -2.12126303653/-16663.8385267
bank january  0.000127278073967     -2.12094127259/-16663.8385267
bank capital  0.000127278073967     -2.12094127259/-16663.8385267
bank group  0.000127278073967     -2.12094127259/-16663.8385267
compare plan  0.000127265308107     -2.12072854435/-16663.8385267
dlrs operation  0.000127256488574     -2.12058157707/-16663.8385267
profit total  0.000127220846066     -2.11998763607/-16663.8385267
group period  0.000127211018981     -2.11982387913/-16663.8385267
include sell  0.000127187632875     -2.11943417683/-16663.8385267
include mths  0.000127187632875     -2.11943417683/-16663.8385267
mln shrs  0.000127175504803     -2.11923207659/-16663.8385267
acquisition pretax  0.000127128194148     -2.11844369948/-16663.8385267
earlier natural  0.000127128194148     -2.11844369948/-16663.8385267
avg pretax  0.000127128194148     -2.11844369948/-16663.8385267
february natural  0.000127128194148     -2.11844369948/-16663.8385267
operation year  0.000127100549498     -2.1179830335/-16663.8385267
operation share  0.000127082337724     -2.11767955543/-16663.8385267
plan reserve  0.00012701590446     -2.11657252225/-16663.8385267
earlier expect  0.000126980631074     -2.11598473224/-16663.8385267
avg quarter  0.000126954335457     -2.11554654632/-16663.8385267
bank debt  0.000126939987535     -2.11530745487/-16663.8385267
billion capital  0.000126918857961     -2.11495535505/-16663.8385267
billion earlier  0.000126918857961     -2.11495535505/-16663.8385267
include shrs  0.00012687750204     -2.11426620667/-16663.8385267
corp plan  0.000126838662658     -2.11361899348/-16663.8385267
cost january  0.000126808403322     -2.11311475679/-16663.8385267
early plan  0.000126799370405     -2.11296423372/-16663.8385267
dlr unit  0.000126750950688     -2.11215737538/-16663.8385267
analyst dlr  0.000126750950688     -2.11215737538/-16663.8385267
end plan  0.00012674230955     -2.11201338085/-16663.8385267
capital reduce  0.000126718152077     -2.11161082461/-16663.8385267
month unit  0.00012665127322     -2.11049636614/-16663.8385267
bank gain  0.000126634280389     -2.11021320035/-16663.8385267
billion quarter  0.000126625409048     -2.11006536976/-16663.8385267
billion early  0.000126625409048     -2.11006536976/-16663.8385267
estimate period  0.000126555163458     -2.10889480859/-16663.8385267
earn fourth  0.000126512925073     -2.10819095497/-16663.8385267
fell increase  0.000126487265827     -2.10776337344/-16663.8385267
fell gas  0.000126468734951     -2.10745457791/-16663.8385267
business capital  0.000126468734951     -2.10745457791/-16663.8385267
gas group  0.000126468734951     -2.10745457791/-16663.8385267
current january  0.00012643912515     -2.10696116496/-16663.8385267
early result  0.000126431884976     -2.10684051587/-16663.8385267
period profit  0.000126398775908     -2.10628879172/-16663.8385267
current discontinue  0.000126373932115     -2.10587479875/-16663.8385267
oper quarter  0.000126368865613     -2.10579037138/-16663.8385267
investment quarter  0.000126368865613     -2.10579037138/-16663.8385267
billion industry  0.000126333388116     -2.10519918011/-16663.8385267
expect reserve  0.00012631011926     -2.10481143164/-16663.8385267
analyst earlier  0.000126306993811     -2.10475934966/-16663.8385267
charge due  0.000126302731573     -2.10468832441/-16663.8385267
operation tax  0.000126300944092     -2.10465853813/-16663.8385267
expect lt  0.000126279364521     -2.10429893964/-16663.8385267
loan reduce  0.000126269475721     -2.10413415427/-16663.8385267
previously restructuring  0.000126269475721     -2.10413415427/-16663.8385267
january reserve  0.000126231446453     -2.10350044069/-16663.8385267
group reserve  0.000126231446453     -2.10350044069/-16663.8385267
company high  0.000126213975957     -2.10320931516/-16663.8385267
earlier revenue  0.000126207159845     -2.10309573258/-16663.8385267
current sale  0.000126142356717     -2.10201586372/-16663.8385267
billion due  0.000126042781335     -2.10035655563/-16663.8385267
cost operate  0.000125991925652     -2.09950910473/-16663.8385267
analyst cash  0.0001259827889     -2.09935685138/-16663.8385267
credit loss  0.000125933764461     -2.09853991604/-16663.8385267
early period  0.000125906398404     -2.09808389249/-16663.8385267
earlier expense  0.000125902439818     -2.09801792725/-16663.8385267
expense february  0.000125902439818     -2.09801792725/-16663.8385267
period year  0.000125882713685     -2.09768921416/-16663.8385267
due year  0.000125882713685     -2.09768921416/-16663.8385267
capital due  0.000125873476376     -2.09753528512/-16663.8385267
march note  0.000125872410624     -2.0975175256/-16663.8385267
plan sale  0.000125868961333     -2.09746004718/-16663.8385267
quarter revenue  0.00012578905257     -2.09612846046/-16663.8385267
february quarter  0.00012578905257     -2.09612846046/-16663.8385267
analyst service  0.000125772359891     -2.09585029635/-16663.8385267
earnings year  0.000125748911661     -2.09545955883/-16663.8385267
