Topic 0
Topic coherence: -2985.35476035
AVG: -2.43702429417
SD:  1.50000500729
foote investor  0.00175758984773     -5.88610403145/-3348.96337678
investor linotype  0.00175758984773     -5.88610403145/-3348.96337678
investor miti  0.00175758984773     -5.88610403145/-3348.96337678
common yen  0.00175634308241     -5.88192866004/-3348.96337678
baldrige shareholder  0.00175634308241     -5.88192866004/-3348.96337678
semiconductor shareholder  0.00175634308241     -5.88192866004/-3348.96337678
common swiss  0.00175634308241     -5.88192866004/-3348.96337678
linotype shareholder  0.00175634308241     -5.88192866004/-3348.96337678
cash linotype  0.00175341355782     -5.87211778948/-3348.96337678
foote sell  0.00174488155277     -5.84354441703/-3348.96337678
miti share  0.00173276937826     -5.8029811882/-3348.96337678
miti offer  0.00172117308429     -5.76414562438/-3348.96337678
baldrige corp  0.00171533809805     -5.74460446918/-3348.96337678
corp swiss  0.00171533809805     -5.74460446918/-3348.96337678
corp miti  0.00171533809805     -5.74460446918/-3348.96337678
foote yen  0.0017129396927     -5.73657229748/-3348.96337678
linotype yen  0.0017129396927     -5.73657229748/-3348.96337678
dealer foote  0.00170808430342     -5.72031177661/-3348.96337678
dealer linotype  0.00170808430342     -5.72031177661/-3348.96337678
dealer miti  0.00170808430342     -5.72031177661/-3348.96337678
hold miti  0.00169609875354     -5.68017260902/-3348.96337678
baldrige pct  0.00166909631322     -5.58974242528/-3348.96337678
miti pct  0.00166909631322     -5.58974242528/-3348.96337678
semiconductor stock  0.00166422263541     -5.57342065679/-3348.96337678
linotype sell  0.00165897972582     -5.55586234458/-3348.96337678
exchange miti  0.00165897972582     -5.55586234458/-3348.96337678
acquisition swiss  0.0016455052906     -5.5107369545/-3348.96337678
outstanding semiconductor  0.00164206492882     -5.49921530891/-3348.96337678
linotype outstanding  0.00164206492882     -5.49921530891/-3348.96337678
baldrige offer  0.00163527125734     -5.47646355193/-3348.96337678
baldrige common  0.00163527125734     -5.47646355193/-3348.96337678
foote shareholder  0.00163527125734     -5.47646355193/-3348.96337678
cash foote  0.00163234173275     -5.46665268137/-3348.96337678
baldrige company  0.00162917073097     -5.45603311254/-3348.96337678
company miti  0.00162917073097     -5.45603311254/-3348.96337678
baldrige buy  0.00162742290753     -5.45017971586/-3348.96337678
semiconductor share  0.00162626628945     -5.44630624426/-3348.96337678
stock swiss  0.00161819326379     -5.41926997697/-3348.96337678
linotype unit  0.00161155266042     -5.39703083948/-3348.96337678
dlrs swiss  0.00161146365631     -5.396732768/-3348.96337678
dollar miti  0.0016027444411     -5.36753243557/-3348.96337678
baldrige sell  0.00159234909233     -5.33271879327/-3348.96337678
baldrige exchange  0.00159234909233     -5.33271879327/-3348.96337678
lt swiss  0.00158549113466     -5.30975174417/-3348.96337678
baldrige investment  0.00157105152267     -5.26139401244/-3348.96337678
merger miti  0.00156988738918     -5.25749537203/-3348.96337678
lt semiconductor  0.00155703152818     -5.21444156437/-3348.96337678
baldrige group  0.00155531865292     -5.20870520786/-3348.96337678
group linotype  0.00155531865292     -5.20870520786/-3348.96337678
commission swiss  0.00155446206126     -5.20583651375/-3348.96337678
common semiconductor  0.00154936943039     -5.18878147948/-3348.96337678
miti stake  0.00154839611217     -5.1855218724/-3348.96337678
buy gencorp  0.00152695234433     -5.11370747924/-3348.96337678
buy miti  0.00152695234433     -5.11370747924/-3348.96337678
dealer lt  0.0015149054783     -5.07336296611/-3348.96337678
offer swiss  0.00151419943227     -5.07099844382/-3348.96337678
franc gencorp  0.00150979429647     -5.05624580535/-3348.96337678
court franc  0.00150979429647     -5.05624580535/-3348.96337678
baldrige franc  0.00150979429647     -5.05624580535/-3348.96337678
franc semiconductor  0.00150979429647     -5.05624580535/-3348.96337678
foote franc  0.00150979429647     -5.05624580535/-3348.96337678
franc linotype  0.00150979429647     -5.05624580535/-3348.96337678
franc miti  0.00150979429647     -5.05624580535/-3348.96337678
boston yen  0.00150596604068     -5.04342511692/-3348.96337678
baldrige yen  0.00150596604068     -5.04342511692/-3348.96337678
miti security  0.00149855429849     -5.01860346375/-3348.96337678
baldrige unit  0.00149048083535     -4.99156573138/-3348.96337678
swiss unit  0.00149048083535     -4.99156573138/-3348.96337678
court yen  0.0014860520055     -4.97673374242/-3348.96337678
baldrige court  0.0014860520055     -4.97673374242/-3348.96337678
court semiconductor  0.0014860520055     -4.97673374242/-3348.96337678
court swiss  0.0014860520055     -4.97673374242/-3348.96337678
court foote  0.0014860520055     -4.97673374242/-3348.96337678
court linotype  0.0014860520055     -4.97673374242/-3348.96337678
court miti  0.0014860520055     -4.97673374242/-3348.96337678
group swiss  0.00148027619948     -4.95739077958/-3348.96337678
offer semiconductor  0.00146817006065     -4.916847764/-3348.96337678
gencorp merger  0.00144881556411     -4.85203026392/-3348.96337678
merger swiss  0.00144881556411     -4.85203026392/-3348.96337678
foote merger  0.00144881556411     -4.85203026392/-3348.96337678
foote plc  0.00144881556411     -4.85203026392/-3348.96337678
company swiss  0.00144817866406     -4.84989730897/-3348.96337678
corp dealer  0.00144173381255     -4.8283137373/-3348.96337678
outstanding swiss  0.00143509127681     -4.80606812835/-3348.96337678
boston lt  0.00142124737471     -4.75970540725/-3348.96337678
boston buy  0.00142044925552     -4.7570325353/-3348.96337678
exchange semiconductor  0.00141683607568     -4.74493212836/-3348.96337678
share yen  0.00140472390118     -4.70436889953/-3348.96337678
boston investment  0.00140395032598     -4.70177822451/-3348.96337678
investment swiss  0.00140395032598     -4.70177822451/-3348.96337678
company gencorp  0.00139829633754     -4.68284322431/-3348.96337678
gencorp stake  0.00139586365174     -4.67469624864/-3348.96337678
baldrige stake  0.00139586365174     -4.67469624864/-3348.96337678
stake swiss  0.00139586365174     -4.67469624864/-3348.96337678
baldrige dollar  0.00139577078908     -4.67438525501/-3348.96337678
corp semiconductor  0.00138729262097     -4.64599218051/-3348.96337678
pct semiconductor  0.00138570099117     -4.64066187058/-3348.96337678
boston sell  0.00138537544032     -4.63957161271/-3348.96337678
plc yen  0.00138489421562     -4.63796000881/-3348.96337678
shareholder yen  0.0013822682337     -4.62916569154/-3348.96337678
dealer semiconductor  0.00138003882634     -4.62169948794/-3348.96337678
boston pct  0.00137622083425     -4.60891317227/-3348.96337678
baldrige plan  0.00137540162973     -4.60616968632/-3348.96337678
dlrs semiconductor  0.00136757889418     -4.57997163148/-3348.96337678
semiconductor swiss  0.00136600806394     -4.5747109785/-3348.96337678
foote semiconductor  0.00136600806394     -4.5747109785/-3348.96337678
linotype semiconductor  0.00136600806394     -4.5747109785/-3348.96337678
baldrige merger  0.00136291373716     -4.56434819147/-3348.96337678
merger semiconductor  0.00136291373716     -4.56434819147/-3348.96337678
gencorp stock  0.00135324465278     -4.53196678196/-3348.96337678
share swiss  0.00135266200395     -4.53001551239/-3348.96337678
acquisition dealer  0.00135262981163     -4.52990770149/-3348.96337678
boston firm  0.00135251481072     -4.52952256765/-3348.96337678
shareholder swiss  0.00134239577838     -4.49563429892/-3348.96337678
cash swiss  0.00133946625379     -4.48582342836/-3348.96337678
boston unit  0.00133794837492     -4.48074010761/-3348.96337678
boston exchange  0.00133093424873     -4.45725005591/-3348.96337678
baldrige security  0.00132304128184     -4.43081679884/-3348.96337678
security swiss  0.00132304128184     -4.43081679884/-3348.96337678
miti plan  0.00132096043815     -4.42384812953/-3348.96337678
buy swiss  0.00131997869231     -4.42056029868/-3348.96337678
gencorp share  0.00131882207423     -4.41668682708/-3348.96337678
foote swiss  0.00131584575628     -4.40671924726/-3348.96337678
linotype swiss  0.00131584575628     -4.40671924726/-3348.96337678
miti swiss  0.00131584575628     -4.40671924726/-3348.96337678
boston group  0.00130847254558     -4.38202663467/-3348.96337678
offer yen  0.00130722578026     -4.37785126326/-3348.96337678
common franc  0.00130282064445     -4.36309862479/-3348.96337678
franc merger  0.00130282064445     -4.36309862479/-3348.96337678
boston franc  0.00130282064445     -4.36309862479/-3348.96337678
subsidiary yen  0.00129899238867     -4.35027793636/-3348.96337678
plan swiss  0.00129705969673     -4.34380542185/-3348.96337678
dollar merger  0.00129628310368     -4.34120464015/-3348.96337678
boston company  0.00129294392399     -4.33002184968/-3348.96337678
company semiconductor  0.00129294392399     -4.33002184968/-3348.96337678
gencorp group  0.00129037004191     -4.32140201286/-3348.96337678
group semiconductor  0.00129037004191     -4.32140201286/-3348.96337678
semiconductor unit  0.00128350718333     -4.29841855082/-3348.96337678
boston corp  0.00126622079591     -4.2405270724/-3348.96337678
seek swiss  0.0012630646099     -4.22995712105/-3348.96337678
boston share  0.00126084711524     -4.22253081264/-3348.96337678
acquisition semiconductor  0.00125753957167     -4.21145397037/-3348.96337678
boston stake  0.0012555206332     -4.20469261939/-3348.96337678
semiconductor stake  0.0012555206332     -4.20469261939/-3348.96337678
boston plan  0.00125432980466     -4.20070457821/-3348.96337678
dealer shareholder  0.00124730553841     -4.1771805678/-3348.96337678
baldrige firm  0.00124601172191     -4.17284762371/-3348.96337678
firm swiss  0.00124601172191     -4.17284762371/-3348.96337678
sell swiss  0.00124503242179     -4.16956798346/-3348.96337678
japan lt  0.00124446100918     -4.16765434357/-3348.96337678
pct swiss  0.00124295956728     -4.16262606964/-3348.96337678
merger yen  0.0012418419121     -4.15888308336/-3348.96337678
company dealer  0.00124120501204     -4.15675012841/-3348.96337678
gencorp security  0.00123713945489     -4.14313472639/-3348.96337678
baldrige boston  0.00123236175518     -4.12713438505/-3348.96337678
acquisition yen  0.00123236175518     -4.12713438505/-3348.96337678
boston semiconductor  0.00123236175518     -4.12713438505/-3348.96337678
boston foote  0.00123236175518     -4.12713438505/-3348.96337678
boston linotype  0.00123236175518     -4.12713438505/-3348.96337678
boston miti  0.00123236175518     -4.12713438505/-3348.96337678
miti sell  0.00122692991812     -4.10894336164/-3348.96337678
investor semiconductor  0.00122257071863     -4.09434456222/-3348.96337678
common gencorp  0.00122132395331     -4.09016919081/-3348.96337678
acquire japan  0.00121938683618     -4.08368185648/-3348.96337678
investment semiconductor  0.00121910530417     -4.0827390161/-3348.96337678
dealer unit  0.00121687654985     -4.0752749995/-3348.96337678
dealer share  0.00121231898542     -4.06001188314/-3348.96337678
common japan  0.00119742321189     -4.01012648314/-3348.96337678
common dealer  0.00119742321189     -4.01012648314/-3348.96337678
boston stock  0.00119376769652     -3.99788429603/-3348.96337678
acquisition japan  0.00119340525107     -3.99667047949/-3348.96337678
dollar lt  0.00118949085402     -3.98356130712/-3348.96337678
miti seek  0.00118802215646     -3.97864269277/-3348.96337678
franc plc  0.00118174881939     -3.95763351668/-3348.96337678
company franc  0.00118005342882     -3.95195571576/-3348.96337678
exchange swiss  0.0011784017883     -3.94642443215/-3348.96337678
boston common  0.00117529458168     -3.93601851098/-3348.96337678
boston shareholder  0.00117529458168     -3.93601851098/-3348.96337678
japan shareholder  0.00117529458168     -3.93601851098/-3348.96337678
buy court  0.00117174270688     -3.92412341236/-3348.96337678
buy semiconductor  0.00117174270688     -3.92412341236/-3348.96337678
court firm  0.00116766978891     -3.91048335924/-3348.96337678
dollar outstanding  0.00116489639565     -3.90119536678/-3348.96337678
dollar semiconductor  0.00116489639565     -3.90119536678/-3348.96337678
stock yen  0.00116437350443     -3.89944422322/-3348.96337678
franc share  0.00116416433891     -3.89874373555/-3348.96337678
unit yen  0.00116243535827     -3.89295344271/-3348.96337678
dealer stake  0.00116043039324     -3.88623888827/-3348.96337678
commission semiconductor  0.00115903441192     -3.88156379794/-3348.96337678
firm miti  0.0011455411587     -3.83637538709/-3348.96337678
company yen  0.00114365714618     -3.83006589815/-3348.96337678
dollar subsidiary  0.00114276776544     -3.82708739462/-3348.96337678
corp dollar  0.00113966992058     -3.81671282562/-3348.96337678
investor swiss  0.00113666889168     -3.80666248977/-3348.96337678
common dollar  0.00113542212636     -3.80248711836/-3348.96337678
dollar shareholder  0.00113542212636     -3.80248711836/-3348.96337678
stake yen  0.00113444880814     -3.79922751128/-3348.96337678
security semiconductor  0.00113313512427     -3.79482803212/-3348.96337678
miti yen  0.00113189119198     -3.79066214842/-3348.96337678
court unit  0.0011309747229     -3.78759292705/-3348.96337678
japan swiss  0.00112677461758     -3.77352692817/-3348.96337678
dealer plan  0.0011266950811     -3.77326056339/-3348.96337678
gencorp yen  0.00112309383309     -3.76120011569/-3348.96337678
gencorp japan  0.00112309383309     -3.76120011569/-3348.96337678
baldrige gencorp  0.00112309383309     -3.76120011569/-3348.96337678
gencorp semiconductor  0.00112309383309     -3.76120011569/-3348.96337678
gencorp swiss  0.00112309383309     -3.76120011569/-3348.96337678
gencorp plc  0.00112309383309     -3.76120011569/-3348.96337678
foote gencorp  0.00112309383309     -3.76120011569/-3348.96337678
gencorp linotype  0.00112309383309     -3.76120011569/-3348.96337678
gencorp miti  0.00112309383309     -3.76120011569/-3348.96337678
dealer merger  0.00112077008703     -3.75341797525/-3348.96337678
lt trading  0.00111710263904     -3.74113582626/-3348.96337678
boston offer  0.00111296042321     -3.72726369712/-3348.96337678
franc stake  0.00111054806672     -3.71918480361/-3348.96337678
court stake  0.00111054806672     -3.71918480361/-3348.96337678
plc swiss  0.00110887210426     -3.7135720667/-3348.96337678
court stock  0.0011053027649     -3.70161847989/-3348.96337678
dollar plc  0.00110289531012     -3.693556002/-3348.96337678
plan semiconductor  0.00110179734423     -3.68987895445/-3348.96337678
boston investor  0.00110149889357     -3.68887945411/-3348.96337678
court sell  0.0011000598553     -3.68406016768/-3348.96337678
commission franc  0.00109584699244     -3.66995144423/-3348.96337678
corp japan  0.00109441714201     -3.6651629275/-3348.96337678
acquire yen  0.00109201873665     -3.6571307558/-3348.96337678
bid yen  0.00109201873665     -3.6571307558/-3348.96337678
baldrige japan  0.00108940092045     -3.64836378522/-3348.96337678
japan outstanding  0.00108940092045     -3.64836378522/-3348.96337678
japan subsidiary  0.00108940092045     -3.64836378522/-3348.96337678
gencorp offer  0.00108806268634     -3.64388208818/-3348.96337678
dealer subsidiary  0.00108716334737     -3.64087023493/-3348.96337678
dealer dlrs  0.00108710994173     -3.64069138138/-3348.96337678
share sumita  0.00108618272297     -3.63758615973/-3348.96337678
stake sumita  0.00108618272297     -3.63758615973/-3348.96337678
franc sumita  0.00108618272297     -3.63758615973/-3348.96337678
offer sumita  0.00108618272297     -3.63758615973/-3348.96337678
common sumita  0.00108618272297     -3.63758615973/-3348.96337678
merger sumita  0.00108618272297     -3.63758615973/-3348.96337678
shareholder sumita  0.00108618272297     -3.63758615973/-3348.96337678
gencorp sumita  0.00108618272297     -3.63758615973/-3348.96337678
firm sumita  0.00108618272297     -3.63758615973/-3348.96337678
court sumita  0.00108618272297     -3.63758615973/-3348.96337678
corp sumita  0.00108618272297     -3.63758615973/-3348.96337678
lt sumita  0.00108618272297     -3.63758615973/-3348.96337678
boston sumita  0.00108618272297     -3.63758615973/-3348.96337678
baldrige sumita  0.00108618272297     -3.63758615973/-3348.96337678
acquisition sumita  0.00108618272297     -3.63758615973/-3348.96337678
outstanding sumita  0.00108618272297     -3.63758615973/-3348.96337678
commission sumita  0.00108618272297     -3.63758615973/-3348.96337678
plc sumita  0.00108618272297     -3.63758615973/-3348.96337678
mln sumita  0.00108618272297     -3.63758615973/-3348.96337678
foote sumita  0.00108618272297     -3.63758615973/-3348.96337678
linotype sumita  0.00108618272297     -3.63758615973/-3348.96337678
miti sumita  0.00108618272297     -3.63758615973/-3348.96337678
subsidiary sumita  0.00108618272297     -3.63758615973/-3348.96337678
bid sumita  0.00108618272297     -3.63758615973/-3348.96337678
corp trading  0.00108522872899     -3.63439126883/-3348.96337678
acquisition dollar  0.00108479280645     -3.63293138018/-3348.96337678
boston security  0.00108460699445     -3.63230910263/-3348.96337678
common court  0.00108410766347     -3.63063686143/-3348.96337678
court japan  0.00107210470147     -3.5904393813/-3348.96337678
court dollar  0.00107210470147     -3.5904393813/-3348.96337678
court share  0.00107197596689     -3.5900082539/-3348.96337678
bank swiss  0.0010700382582     -3.58351893846/-3348.96337678
japan share  0.00106734641894     -3.57450406736/-3348.96337678
semiconductor yen  0.00105684873853     -3.53934772014/-3348.96337678
commission yen  0.00105684873853     -3.53934772014/-3348.96337678
commission plc  0.00105461293028     -3.53186008018/-3348.96337678
gencorp shareholder  0.00105422275662     -3.53055340288/-3348.96337678
acquire dealer  0.00105199334926     -3.52308719927/-3348.96337678
cash japan  0.00104087279064     -3.48584485572/-3348.96337678
plc semiconductor  0.00103796258685     -3.47609868984/-3348.96337678
franc group  0.00103486826008     -3.4657359028/-3348.96337678
court group  0.00103486826008     -3.4657359028/-3348.96337678
mln trading  0.00103369957029     -3.46182200348/-3348.96337678
acquisition franc  0.00102921635895     -3.44680789291/-3348.96337678
bid japan  0.00102630405438     -3.43705469155/-3348.96337678
boston dealer  0.00102538810317     -3.43398720449/-3348.96337678
company court  0.00102422148883     -3.43008025581/-3348.96337678
dealer investment  0.00102384295166     -3.4288125487/-3348.96337678
bank plc  0.00102297027731     -3.42588999425/-3348.96337678
dealer plc  0.00102053271389     -3.41772668361/-3348.96337678
baldrige dealer  0.00101559706662     -3.40119738166/-3348.96337678
baldrige outstanding  0.00101559706662     -3.40119738166/-3348.96337678
baldrige cash  0.00101559706662     -3.40119738166/-3348.96337678
baldrige swiss  0.00101559706662     -3.40119738166/-3348.96337678
baldrige foote  0.00101559706662     -3.40119738166/-3348.96337678
baldrige linotype  0.00101559706662     -3.40119738166/-3348.96337678
dollar stake  0.00101337698307     -3.39376240317/-3348.96337678
trading unit  0.00100990289783     -3.38212781894/-3348.96337678
commission dollar  0.00100780507015     -3.37510227088/-3348.96337678
dollar share  0.0010053453334     -3.36686470258/-3348.96337678
exchange plc  0.00100288877165     -3.35863776724/-3348.96337678
acquire trading  0.000999773504464     -3.34820485152/-3348.96337678
dlrs plc  0.000998505835147     -3.34395947341/-3348.96337678
dealer stock  0.000997272307737     -3.33982843529/-3348.96337678
cash yen  0.00099692849669     -3.33867702468/-3348.96337678
sell semiconductor  0.000994707441758     -3.33123879306/-3348.96337678
dollar swiss  0.000994531780014     -3.33065050831/-3348.96337678
acquire dollar  0.000994531780014     -3.33065050831/-3348.96337678
bank commission  0.000993381747521     -3.32679909161/-3348.96337678
corp plc  0.00098931703085     -3.31318650434/-3348.96337678
japan merger  0.000988838888456     -3.31158522297/-3348.96337678
bid swiss  0.000987800279196     -3.3081069586/-3348.96337678
dealer group  0.000986713613567     -3.3044677552/-3348.96337678
franc outstanding  0.000974775167372     -3.26448633612/-3348.96337678
japan plc  0.00097424215715     -3.26270130441/-3348.96337678
plc stock  0.000971735398605     -3.25430626185/-3348.96337678
boston merger  0.000968237626595     -3.24259235149/-3348.96337678
court security  0.000953744132839     -3.19405417169/-3348.96337678
japan miti  0.000951261600937     -3.18574026327/-3348.96337678
outstanding yen  0.00094704617017     -3.17162294002/-3348.96337678
dealer swiss  0.000942190780892     -3.15536241915/-3348.96337678
commission japan  0.00094040222743     -3.1493726191/-3348.96337678
outstanding trading  0.000939944603031     -3.14784005175/-3348.96337678
japan stock  0.000939297348743     -3.14567242084/-3348.96337678
common trading  0.000937928631258     -3.14108863611/-3348.96337678
bid mln  0.000937184029951     -3.13859499361/-3348.96337678
company dollar  0.000936683494166     -3.13691871759/-3348.96337678
bid dollar  0.000935794113425     -3.13394021406/-3348.96337678
subsidiary trading  0.000928957044331     -3.11104312006/-3348.96337678
franc seek  0.000928745795747     -3.11033565629/-3348.96337678
court shareholder  0.000928448474343     -3.1093399378/-3348.96337678
firm semiconductor  0.000928089243457     -3.10813688672/-3348.96337678
share trading  0.000924145963661     -3.0949309871/-3348.96337678
dlrs trading  0.00092391206678     -3.09414767501/-3348.96337678
lt seek  0.00092175735365     -3.08693161965/-3348.96337678
dealer outstanding  0.000920062150682     -3.08125444699/-3348.96337678
japan offer  0.000919260061331     -3.07856827913/-3348.96337678
common plc  0.000919260061331     -3.07856827913/-3348.96337678
corp investor  0.000916837682084     -3.07045581975/-3348.96337678
dollar gencorp  0.000916120181071     -3.06805293513/-3348.96337678
outstanding plc  0.000912780442672     -3.05686827355/-3348.96337678
company trading  0.000910905940405     -3.05059063411/-3348.96337678
bank bid  0.000910310272203     -3.04859576311/-3348.96337678
japan unit  0.000909432334626     -3.04565558232/-3348.96337678
plc security  0.000909093977807     -3.04452243772/-3348.96337678
bid lt  0.000908062543754     -3.04106820286/-3348.96337678
dealer offer  0.000905986771191     -3.03411651656/-3348.96337678
dealer pct  0.000903202790688     -3.02479306782/-3348.96337678
company japan  0.000899886244821     -3.01368607717/-3348.96337678
court offer  0.000899565021293     -3.01261031134/-3348.96337678
commission dealer  0.000899460888821     -3.01226157551/-3348.96337678
acquire franc  0.000888873340422     -2.97680426367/-3348.96337678
cash semiconductor  0.000885430126418     -2.96527306607/-3348.96337678
acquire semiconductor  0.000885430126418     -2.96527306607/-3348.96337678
semiconductor subsidiary  0.000885430126418     -2.96527306607/-3348.96337678
group yen  0.000885336828538     -2.96496061489/-3348.96337678
swiss yen  0.000885045084635     -2.96398357524/-3348.96337678
court merger  0.000882335799646     -2.95491027903/-3348.96337678
sell yen  0.000881816946585     -2.95317265914/-3348.96337678
stake trading  0.000881445784497     -2.9519296509/-3348.96337678
company sumita  0.000879209070957     -2.94443897917/-3348.96337678
security sumita  0.000879209070957     -2.94443897917/-3348.96337678
buy sumita  0.000879209070957     -2.94443897917/-3348.96337678
investor sumita  0.000879209070957     -2.94443897917/-3348.96337678
cash sumita  0.000879209070957     -2.94443897917/-3348.96337678
sumita swiss  0.000879209070957     -2.94443897917/-3348.96337678
acquire sumita  0.000879209070957     -2.94443897917/-3348.96337678
sumita trading  0.000879209070957     -2.94443897917/-3348.96337678
investor plc  0.000878380776775     -2.94166505228/-3348.96337678
security yen  0.000877633342439     -2.93916192207/-3348.96337678
plan plc  0.000871843135998     -2.91977073275/-3348.96337678
shareholder trading  0.000869377734812     -2.91151419447/-3348.96337678
dollar stock  0.00086572221944     -2.89927200737/-3348.96337678
boston court  0.000865131049456     -2.89729220074/-3348.96337678
court dealer  0.000865131049456     -2.89729220074/-3348.96337678
acquisition trading  0.000864678663417     -2.89577717646/-3348.96337678
commission lt  0.000860565847991     -2.88200350823/-3348.96337678
dlrs seek  0.000860441249674     -2.88158623303/-3348.96337678
bid unit  0.000857370437398     -2.87130219518/-3348.96337678
bank seek  0.000855869080621     -2.86627420632/-3348.96337678
lt plc  0.000854480632942     -2.86162434589/-3348.96337678
merger trading  0.00085387619317     -2.85960009923/-3348.96337678
corp franc  0.000853703342305     -2.85902122801/-3348.96337678
firm yen  0.00084738058847     -2.83784655698/-3348.96337678
outstanding unit  0.000845659137888     -2.83208148202/-3348.96337678
dealer seek  0.00084501969724     -2.82994001871/-3348.96337678
corp seek  0.000844092161979     -2.82683373709/-3348.96337678
dollar offer  0.000836770841371     -2.8023149025/-3348.96337678
pct trading  0.000835044788853     -2.79653441584/-3348.96337678
dollar unit  0.000834389881184     -2.79434115404/-3348.96337678
seek unit  0.000834389881184     -2.79434115404/-3348.96337678
plan trading  0.000830591464081     -2.78162039427/-3348.96337678
seek trading  0.000828516044005     -2.77466988844/-3348.96337678
bid dlrs  0.000827965830453     -2.77282724341/-3348.96337678
pct plc  0.000821639052552     -2.75163909593/-3348.96337678
bid subsidiary  0.000819931473183     -2.74592047516/-3348.96337678
buy plc  0.000818799492933     -2.74212951476/-3348.96337678
boston swiss  0.00081841445115     -2.74084002393/-3348.96337678
investor unit  0.000818245416409     -2.74027393277/-3348.96337678
dollar seek  0.000814722288358     -2.72847510595/-3348.96337678
bank subsidiary  0.000812902298525     -2.72238002666/-3348.96337678
cash trading  0.000810733669754     -2.71511736833/-3348.96337678
baldrige bank  0.000808623414601     -2.7080502011/-3348.96337678
baldrige commission  0.000808623414601     -2.7080502011/-3348.96337678
acquire baldrige  0.000808623414601     -2.7080502011/-3348.96337678
baldrige trading  0.000808623414601     -2.7080502011/-3348.96337678
baldrige subsidiary  0.000808623414601     -2.7080502011/-3348.96337678
baldrige bid  0.000808623414601     -2.7080502011/-3348.96337678
cash dollar  0.000807696085093     -2.70494460854/-3348.96337678
offer trading  0.000802747101326     -2.68837064316/-3348.96337678
mln subsidiary  0.000801317854819     -2.68358414895/-3348.96337678
commission dlrs  0.000800752122286     -2.68168953141/-3348.96337678
bid exchange  0.00080009140955     -2.67947682866/-3348.96337678
stock trading  0.000798405937292     -2.67383224379/-3348.96337678
dealer sell  0.000795915119636     -2.66549058668/-3348.96337678
dealer gencorp  0.000795048356004     -2.66258782703/-3348.96337678
gencorp trading  0.000795048356004     -2.66258782703/-3348.96337678
bid corp  0.000794054678344     -2.65926003693/-3348.96337678
franc shareholder  0.000793783100461     -2.65835053255/-3348.96337678
franc unit  0.000793783100461     -2.65835053255/-3348.96337678
franc japan  0.000793783100461     -2.65835053255/-3348.96337678
cash franc  0.000793783100461     -2.65835053255/-3348.96337678
bid franc  0.000793783100461     -2.65835053255/-3348.96337678
buy yen  0.000792155088773     -2.65289838103/-3348.96337678
acquire bank  0.000792095883883     -2.65270010602/-3348.96337678
lt outstanding  0.00079183485512     -2.65182593025/-3348.96337678
seek yen  0.000789954844674     -2.64552984412/-3348.96337678
investor pct  0.00078988724226     -2.64530344611/-3348.96337678
acquisition commission  0.00078802215274     -2.63905732962/-3348.96337678
bid pct  0.000785983920516     -2.63223136454/-3348.96337678
plc sell  0.000783725677732     -2.62466859216/-3348.96337678
exchange subsidiary  0.000783725677732     -2.62466859216/-3348.96337678
acquire swiss  0.000780826627179     -2.61495977804/-3348.96337678
subsidiary swiss  0.000780826627179     -2.61495977804/-3348.96337678
dlrs subsidiary  0.000774857251239     -2.59496855663/-3348.96337678
commission corp  0.00077425074636     -2.592937394/-3348.96337678
investment plc  0.000772551106697     -2.58724536302/-3348.96337678
sell trading  0.000772014378222     -2.58544787901/-3348.96337678
bank trading  0.000769967253672     -2.57859213387/-3348.96337678
merger stake  0.000767569484991     -2.57056209437/-3348.96337678
japan stake  0.000767569484991     -2.57056209437/-3348.96337678
group trading  0.000767296500183     -2.56964787824/-3348.96337678
bid trading  0.000766633547348     -2.56742767348/-3348.96337678
company investor  0.000766106124789     -2.56566135464/-3348.96337678
miti subsidiary  0.000765893522529     -2.56494935746/-3348.96337678
investor yen  0.000763973259568     -2.55851846713/-3348.96337678
pct seek  0.000762381629763     -2.5531881572/-3348.96337678
buy dealer  0.000761058821798     -2.54875812177/-3348.96337678
dealer firm  0.000759520722627     -2.54360708398/-3348.96337678
dlrs outstanding  0.000758160984799     -2.53905337179/-3348.96337678
stock sumita  0.000758137245891     -2.53897387106/-3348.96337678
sumita unit  0.000758137245891     -2.53897387106/-3348.96337678
investment sumita  0.000758137245891     -2.53897387106/-3348.96337678
dlrs sumita  0.000758137245891     -2.53897387106/-3348.96337678
semiconductor sumita  0.000758137245891     -2.53897387106/-3348.96337678
seek sumita  0.000758137245891     -2.53897387106/-3348.96337678
boston japan  0.000751783817664     -2.51769647261/-3348.96337678
boston trading  0.000751783817664     -2.51769647261/-3348.96337678
dollar plan  0.000750771310931     -2.51430562464/-3348.96337678
pct subsidiary  0.000750670330253     -2.51396744405/-3348.96337678
group merger  0.000749552675069     -2.51022445777/-3348.96337678
firm plc  0.000748034696504     -2.50514080315/-3348.96337678
investment trading  0.00074785937181     -2.50455364717/-3348.96337678
company plc  0.000744768488051     -2.49420239066/-3348.96337678
court trading  0.000744059224389     -2.49182709263/-3348.96337678
franc security  0.000743900773942     -2.49129644789/-3348.96337678
group japan  0.000743864886692     -2.4911762628/-3348.96337678
hold mln  0.000743289834988     -2.48925043571/-3348.96337678
investment japan  0.000743156914603     -2.4888052902/-3348.96337678
cash plc  0.0007428350944     -2.48772752613/-3348.96337678
firm subsidiary  0.000742453228178     -2.48644867014/-3348.96337678
buy trading  0.000741992781115     -2.48490664979/-3348.96337678
